,_id,bs_map_id,title,artist,mapper_name,mapper_id,duration_seconds,auto_mapped,upload_date,tags,difficulties,spotify_id,sp_title,sp_artist,sp_artist_id,artist_genres,album,album_released,album_type,sp_duration,sp_danceability,sp_energy,sp_key,sp_loudness,sp_mode,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_popularity,bs_map_link,spotify_link,artist_match,title_match,duration_difference,match_conclusion,upvotes,downvotes,score,last_fetched
2551,6564c7f71be3855e44ccb696,378d4,MUSIC (M@STER VERSION),Project LUMINOUS,SeldomLudious,168638,304.0,False,2023-11-26T16:02:58.565583Z,"['fitness', 'dance-style', 'anime']",['Expert'],3RO7kRSyGR1WD6vWOI73r9,Luminous,Moldoveanu,4eyw3Zvban1yje7bF3ha4O,['background piano'],Luminous,2023-09-22,album,125308.0,0.441,0.0492,1.0,-27.257,1.0,0.0694,0.995,0.932,0.109,0.293,139.639,4.0,70.0,https://beatsaver.com/maps/378d4,http://open.spotify.com/track/3RO7kRSyGR1WD6vWOI73r9,False,False,178.692,False,4,0,0.75,2023-11-27
2552,6564c7f71be3855e44ccb697,378d3,Sasoribi,virkato / (edit: ぽてかめこ),takahane3,105775,133.0,False,2023-11-26T15:27:06.366686Z,"['speed', 'classical-orchestral', 'balanced']","['Easy', 'Normal', 'Hard', 'Expert', 'ExpertPlus']",24gIZr0tHpmgg92zkc8YMm,Satori,Marlon Guild,37H3UX4jTV7ZjH5yL6l3Yl,[],Satori,2022-04-29,album,138056.0,0.361,0.00785,5.0,-28.973,0.0,0.035,0.985,0.898,0.129,0.158,76.42,4.0,60.0,https://beatsaver.com/maps/378d3,http://open.spotify.com/track/24gIZr0tHpmgg92zkc8YMm,False,False,5.056000000000012,False,12,1,0.8044,2023-11-27
2553,6564c7f71be3855e44ccb698,378d0,BYE BYE BYE (feat. Sion),"Zior Park, Sion",Bellus,145971,264.0,False,2023-11-26T15:15:22.191799Z,"['dance-style', 'balanced', 'k-pop']","['Easy', 'Normal', 'Hard', 'Expert', 'ExpertPlus']",0NlGSYMfgwTLbMzViHYPO6,BYE BYE BYE (feat. Sion),Zior Park,4gkSpcyfxtm5OFoZCYWTeD,[],WHERE DOES SASQUATCH LIVE? Pt. 2,2023-11-02,album,261120.0,0.687,0.708,11.0,-4.519,1.0,0.0445,0.535,0.0,0.0877,0.818,185.934,4.0,56.0,https://beatsaver.com/maps/378d0,http://open.spotify.com/track/0NlGSYMfgwTLbMzViHYPO6,True,True,2.8799999999999955,True,8,0,0.8189,2023-11-27
2554,6564c7f71be3855e44ccb699,378cf,Dreamers,"Jung Kook, BTS",Bellus,145971,202.0,False,2023-11-26T15:09:22.542582Z,"['dance-style', 'k-pop', 'pop']",['ExpertPlus'],1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook,6HaGTQPmzraVmaVxvz6EUc,['k-pop'],Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2022-11-20,album,201391.0,0.71,0.879,0.0,-4.218,1.0,0.0422,0.158,0.00142,0.439,0.341,114.993,4.0,80.0,https://beatsaver.com/maps/378cf,http://open.spotify.com/track/1RDvyOk4WtPCtoqciJwVn8,True,True,0.6090000000000089,True,11,0,0.8465,2023-11-27
2555,6564c7f71be3855e44ccb69a,378ce,Chikyu saigo no kokuhaku wo,MORE MORE JUMP!xMegurine Luka,maru3,4288359,127.0,False,2023-11-26T15:00:46.245424Z,['vocaloid'],['ExpertPlus'],3dwKsepNiIvFAFG25vmh2d,Nostalogic (feat. 桐谷遥&日野森雫&MEIKO),MORE MORE JUMP!,1yorjq7rihYVC8Se7eRKps,['vocaloid'],MORE MORE JUMP! SEKAI ALBUM Vol.1,2022-03-02,album,239293.0,0.527,0.96,11.0,-2.872,0.0,0.108,0.0018,0.01,0.119,0.566,140.011,4.0,43.0,https://beatsaver.com/maps/378ce,http://open.spotify.com/track/3dwKsepNiIvFAFG25vmh2d,True,False,112.293,False,11,0,0.8465,2023-11-27
2556,6564c7f71be3855e44ccb69b,378b0,It's gonna be alright,Braven,P90KILLR,4295464,195.0,False,2023-11-26T14:15:49.627178Z,"['tech', 'dance', 'electronic']","['Easy', 'Normal', 'Hard', 'Expert', 'ExpertPlus']",5B6zDhhcEfmKmFWCUbbNQg,It's gonna be alright,braven,1YG0k4IFoULz9kC7KCO6Xh,[],SPD GAR,2018-08-10,album,196255.0,0.587,0.924,8.0,-3.56,0.0,0.438,0.126,0.26,0.202,0.517,144.995,4.0,11.0,https://beatsaver.com/maps/378b0,http://open.spotify.com/track/5B6zDhhcEfmKmFWCUbbNQg,True,True,1.2549999999999955,True,8,1,0.7562,2023-11-27
2557,6564c7f71be3855e44ccb69c,378cd,Flashing Lights,Kanye West ft. Dwele,Radiate2710,125074,237.0,False,2023-11-26T13:47:01.109241Z,['none'],['ExpertPlus'],6BYEvMdP7bNjEkd3YhWbJo,Flashing Lights (made popular by Kanye West ft. Dwele) [backing version],Party Tyme,18BHcaFxDHqgfehv4g6vjC,[],Hip Hop & Rap Hits 4 - Party Tyme (Backing Versions),2023-09-08,album,237505.0,0.72,0.395,2.0,-7.789,1.0,0.0362,0.0696,0.0782,0.354,0.768,90.47,4.0,0.0,https://beatsaver.com/maps/378cd,http://open.spotify.com/track/6BYEvMdP7bNjEkd3YhWbJo,False,True,0.5049999999999955,True,0,0,0.5,2023-11-27
2558,6564c7f71be3855e44ccb69d,378ca,笼,张碧晨,Seasonsmouse,4349645,196.0,False,2023-11-26T12:53:00.682860Z,['tv-movie-soundtrack'],['ExpertPlus'],5qApmIZ9kN7RZibf1dhkbe,笼 - 电影《消失的她》片尾主题曲,Zhang Bichen,7n6JzP9GxGVVzXG0t0gLu3,['mainland chinese pop'],笼 (电影《消失的她》片尾主题曲),2023-06-26,album,280762.0,0.594,0.478,9.0,-6.975,0.0,0.0295,0.642,4.65e-05,0.212,0.14,119.958,4.0,57.0,https://beatsaver.com/maps/378ca,http://open.spotify.com/track/5qApmIZ9kN7RZibf1dhkbe,False,True,84.762,False,5,0,0.7732,2023-11-27
2559,6564c7f71be3855e44ccb69e,378c9,Koopa Cape,永松亮 (Ryo Nagamatsu) & 織田あすか (Asuka Oda).,Oceangamer7230,174176,61.0,False,2023-11-27T15:40:32.082886Z,"['funk-disco', 'electronic', 'accuracy']","['Normal', 'Hard', 'Expert']",5WWnsPhjyhr4RcsJriqeTj,こころ,Kazumasa Oda,2UzjSnmjccLgd1DkvAH5OR,"['j-pop', 'japanese singer-songwriter']",Anohi Anotoki,1994,album,274146.0,0.523,0.724,4.0,-3.86,1.0,0.0282,0.155,0.0,0.0829,0.516,119.996,4.0,31.0,https://beatsaver.com/maps/378c9,http://open.spotify.com/track/5WWnsPhjyhr4RcsJriqeTj,False,False,213.14600000000002,False,1,1,0.5,2023-11-27
2560,6564c7f71be3855e44ccb69f,378c8,magische plant,Gladde paling,WDG_Skulls,159767,142.0,False,2023-11-26T12:29:17.423310Z,['none'],['ExpertPlus'],2yXpoLTThGBRWue8nwuL0q,magische plant,gladde paling,6GVd3327JY65jGWX4X3wHS,['meme'],magische plant,2021-08-19,album,140006.0,0.687,0.707,6.0,-4.788,1.0,0.324,0.14,0.846,0.0766,0.432,180.018,4.0,16.0,https://beatsaver.com/maps/378c8,http://open.spotify.com/track/2yXpoLTThGBRWue8nwuL0q,True,True,1.9939999999999998,True,0,0,0.5,2023-11-27
2561,6564c7f71be3855e44ccb6a0,378c6,Baby hotline,Jack Stauber,WDG_Skulls,159767,40.0,False,2023-11-26T12:09:44.392796Z,['none'],"['Expert', 'ExpertPlus']",1R8kvV2AgNPCA2Pp4Im1Ao,Baby Hotline,Jack Stauber's Micropop,1yNIb413Bmfs2ZBVuPp9kC,"['pov: indie', 'weirdcore']",Baby Hotline / Tea Errors,2019-03-21,album,291317.0,0.74,0.357,0.0,-9.921,1.0,0.0352,0.377,0.047,0.328,0.453,119.973,4.0,70.0,https://beatsaver.com/maps/378c6,http://open.spotify.com/track/1R8kvV2AgNPCA2Pp4Im1Ao,True,True,251.317,True,0,0,0.5,2023-11-27
2562,6564c7f71be3855e44ccb6a1,378bb,V.,Æsir,OTG,169207,245.0,False,2023-11-26T11:46:01.195234Z,"['video-game-soundtrack', 'dance', 'dance-style']",['Expert'],7IOjcR3M2bQfCUf6zqgFoj,Walking Valhalla,Ray Aesir,0tWoJHCP3oMqj5NxUIjXiI,[],Heavenly Realms,2023-08-25,album,108679.0,0.203,0.179,9.0,-24.013,1.0,0.049,0.987,0.905,0.0848,0.0856,75.513,4.0,30.0,https://beatsaver.com/maps/378bb,http://open.spotify.com/track/7IOjcR3M2bQfCUf6zqgFoj,False,False,136.321,False,1,0,0.6129,2023-11-27
2563,6564c7f71be3855e44ccb6a2,378af,Down,RudeLies,nitronik.exe,4284201,171.0,False,2023-11-26T11:10:57.820011Z,"['balanced', 'tech', 'electronic', 'house']",['ExpertPlus'],4qXCVPEip0XNGbfh1uFv8A,Down,RudeLies,7hf6L4LN1RTVN66IdBVpPr,"['future bounce', 'gaming edm', 'pop edm']",Down,2019-08-16,album,185625.0,0.779,0.881,9.0,-4.414,1.0,0.0989,0.0264,0.481,0.372,0.295,127.934,4.0,25.0,https://beatsaver.com/maps/378af,http://open.spotify.com/track/4qXCVPEip0XNGbfh1uFv8A,True,True,14.625,True,13,0,0.8598,2023-11-27
2564,6564c7f71be3855e44ccb6a3,378a7,Electron,Ramzoid,gabdodd,147474,296.0,False,2023-11-26T11:03:50.124936Z,"['tech', 'speed', 'electronic', 'house']",['ExpertPlus'],01Mwx3eVOlkmfUenfDPxZP,Electron,Ramzoid,2Ci3Sflo2BfC77wTwn2hbH,"['future bass', 'gaming edm']",Electron,2014-07-08,album,300472.0,0.735,0.936,8.0,-0.897,1.0,0.19,0.00621,0.143,0.648,0.338,127.079,4.0,18.0,https://beatsaver.com/maps/378a7,http://open.spotify.com/track/01Mwx3eVOlkmfUenfDPxZP,True,True,4.47199999999998,True,4,0,0.75,2023-11-27
2565,6564c7f71be3855e44ccb6a4,3785f,hi,metro,yousef-dude,174037,246.0,False,2023-11-26T10:07:44.437660Z,"['accuracy', 'challenge']",['Easy'],0gHcxtyWQT0HrlGxaxP1KT,Hit,NAV,7rkW85dBwwrJtlHRDkJDAC,"['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']",Perfect Timing,2017-07-21,album,169786.0,0.871,0.682,6.0,-9.113,0.0,0.17,0.206,0.0548,0.132,0.639,140.084,4.0,56.0,https://beatsaver.com/maps/3785f,http://open.spotify.com/track/0gHcxtyWQT0HrlGxaxP1KT,False,True,76.214,False,0,0,0.5,2023-11-27
2566,6564c7f81be3855e44ccb6a5,378a3,Badebussen (Norsk),,Lycty,174149,108.0,False,2023-11-26T09:52:04.892230Z,"['challenge', 'kids-family']","['ExpertPlus', 'Normal']",No artist/title results on Spotify,Hjulene På Bussen,Superstjerne Av Barnesanger Og Vuggesanger,6hxCujDA5FMxBYLpzq2v8J,['barnemusikk'],Norske Barnesanger,2015-10-11,album,108000.0,0.835,0.225,8.0,-13.484,1.0,0.0613,0.49,0.0,0.0894,0.799,84.964,4.0,43.0,https://beatsaver.com/maps/378a3,http://open.spotify.com/track/09F6dTfOAg1t0UgYyk5cAl,,,0.0,True,1,0,0.6129,2023-11-27
2567,6564c7f81be3855e44ccb6a6,3789f,level up,Fridefish2706,fridefish2706,174134,82.0,False,2023-11-26T08:35:38.389509Z,"['challenge', 'speed']",['ExpertPlus'],2JJizMJ5Ze77pgVT5LnECc,Level Up,ppcocaine,2u1aL8XADqj0nJFHMKRjNw,['viral rap'],Level Up,2021-04-09,album,128052.0,0.938,0.535,8.0,-4.742,1.0,0.302,0.0213,0.0,0.0625,0.373,134.944,4.0,46.0,https://beatsaver.com/maps/3789f,http://open.spotify.com/track/2JJizMJ5Ze77pgVT5LnECc,False,True,46.05199999999999,False,0,1,0.3871,2023-11-27
2568,6564c7f81be3855e44ccb6a7,37831,Shouri da! Akumaizer3,Ichiro Mizuki,pyokon,4316448,70.0,False,2023-11-26T08:00:00.682342Z,['tv-movie-soundtrack'],['Hard'],1yycinn2WICj4UKGQ9xPjD,太陽さん,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,['j-acoustic'],マホロボシヤ,2016-10-19,album,144653.0,0.44,0.0353,6.0,-20.858,1.0,0.0522,0.99,0.00312,0.108,0.362,181.988,4.0,59.0,https://beatsaver.com/maps/37831,http://open.spotify.com/track/1yycinn2WICj4UKGQ9xPjD,False,False,74.65299999999999,False,6,0,0.7915,2023-11-27
2569,6564c7f81be3855e44ccb6a8,3789b,Quicksand,Camellia,staryouh,4351873,249.0,False,2023-11-26T07:51:55.526370Z,['none'],"['Expert', 'ExpertPlus']",1eXjWnz7I5y7Cek7bro07s,Spin Eternally,Camellia,4bwIf0yXJf0F9AmOl2J78M,"['denpa-kei', 'rhythm game']",Spin Eternally,2021-03-18,album,225945.0,0.516,0.991,0.0,-0.568,1.0,0.189,0.000253,0.478,0.403,0.158,111.015,4.0,49.0,https://beatsaver.com/maps/3789b,http://open.spotify.com/track/1eXjWnz7I5y7Cek7bro07s,True,False,23.055000000000007,False,0,0,0.5,2023-11-27
2570,6564c7f81be3855e44ccb6a9,37877,10 seconds of Hard Silcence,VirtualKid,VirtualKid_YT,164109,10.0,False,2023-11-26T07:28:46.722443Z,['none'],"['Hard', 'Expert', 'ExpertPlus', 'ExpertPlus', 'ExpertPlus', 'ExpertPlus']",04iBN2ttkQBfGLj6DYlhKF,Beside You,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,"['boy band', 'pop']",5 Seconds Of Summer,2014-06-27,album,220250.0,0.38,0.822,7.0,-5.095,1.0,0.105,0.00457,1.77e-05,0.109,0.558,153.115,4.0,48.0,https://beatsaver.com/maps/37877,http://open.spotify.com/track/04iBN2ttkQBfGLj6DYlhKF,False,False,210.25,False,1,1,0.5,2023-11-27
2571,6564c7f81be3855e44ccb6aa,3785e,Kiwi Blast,Toby Fox,Joetastic,58338,141.0,False,2023-11-26T06:57:54.859588Z,"['balanced', 'video-game-soundtrack', 'instrumental']","['Normal', 'Expert']",1jDMi92a9zNQuPD3uPMkla,Fallen Down,Toby Fox,57DlMWmbVIf2ssJ8QBpBau,"['indie game soundtrack', 'otacore', 'pixel']",UNDERTALE Soundtrack,2015-09-15,album,57818.0,0.624,0.66,2.0,-12.779,1.0,0.0569,0.797,0.786,0.114,0.871,110.021,3.0,73.0,https://beatsaver.com/maps/3785e,http://open.spotify.com/track/1jDMi92a9zNQuPD3uPMkla,True,False,83.182,False,16,0,0.875,2023-11-27
2572,6564c7f81be3855e44ccb6ab,3783f,Younger,A Great Big World,EgadZoundsGadzooks,47868,223.0,False,2023-11-26T05:34:58.594132Z,"['dance-style', 'pop', 'alternative']","['Expert', 'ExpertPlus']",6HWziUtppmkq9PwV9Qao7P,Younger,A Great Big World,5xKp3UyavIBUsGy3DQdXeF,"['neo mellow', 'piano rock', 'pop rock', 'viral pop']",Younger,2018-05-11,album,222120.0,0.687,0.707,11.0,-5.441,1.0,0.0321,0.0647,4.13e-06,0.053,0.686,107.981,4.0,34.0,https://beatsaver.com/maps/3783f,http://open.spotify.com/track/6HWziUtppmkq9PwV9Qao7P,True,True,0.8799999999999955,True,0,0,0.5,2023-11-27
2573,6564c7f81be3855e44ccb6ac,3783e,Prime Time Totem,PrototypeRaptor,EgadZoundsGadzooks,47868,249.0,False,2023-11-26T05:32:48.979734Z,"['balanced', 'electronic']","['Hard', 'Expert', 'ExpertPlus', 'ExpertPlus']",6zw4l9qUbVBiGToUT3k76I,Prime Time Totem,PrototypeRaptor,1OpE6RVs0OBi3NtYklybgW,"['chiptune', 'complextro', 'gamecore']",Avakuma,2022-02-22,album,247002.0,0.63,0.822,2.0,-5.425,0.0,0.0412,0.0278,0.00445,0.549,0.206,105.013,4.0,5.0,https://beatsaver.com/maps/3783e,http://open.spotify.com/track/6zw4l9qUbVBiGToUT3k76I,True,True,1.9979999999999905,True,0,0,0.5,2023-11-27
2574,6564c7f81be3855e44ccb6ad,3781e,Joker And The Thief,WolfMother,FeudBoy_YT,4285280,280.0,False,2023-11-26T05:00:00.696204Z,"['rock', 'metal', 'dance-style', 'balanced']",['ExpertPlus'],7ISL3LO8AWP3fKIXunvqTa,Joker And The Thief,Wolfmother,3yEnArbNHyTCwMRvD9SBy4,"['alternative rock', 'australian psych', 'garage rock', 'modern blues rock', 'modern rock', 'rock']",Wolfmother,2006-01-01,album,280466.0,0.264,0.78,0.0,-2.741,1.0,0.0517,0.0452,0.0222,0.376,0.456,155.376,4.0,68.0,https://beatsaver.com/maps/3781e,http://open.spotify.com/track/7ISL3LO8AWP3fKIXunvqTa,True,True,0.4660000000000082,True,2,0,0.6771,2023-11-27
2575,6564c7f81be3855e44ccb6ae,3783c,I'm a Controversy,Ado,monke,4284997,197.0,False,2023-11-26T04:48:40.895128Z,"['tech', 'dance-style', 'j-pop']",['ExpertPlus'],7JATH77DeeEJL69Au9osjM,I’m a Controversy,Ado,6mEQK9m2krja6X1cfsAjfl,"['j-pop', 'japanese teen pop']",I’m a Controversy,2023-02-20,album,194515.0,0.744,0.879,7.0,-5.248,1.0,0.245,0.00538,0.0,0.318,0.677,149.997,4.0,60.0,https://beatsaver.com/maps/3783c,http://open.spotify.com/track/7JATH77DeeEJL69Au9osjM,True,False,2.4850000000000136,True,11,0,0.8465,2023-11-27
2576,6564c7f81be3855e44ccb6af,3783d,Idol,YOASOBI,enduo,4287312,214.0,False,2023-11-26T04:39:48.665424Z,"['tech', 'dance-style', 'j-pop', 'anime']","['Hard', 'Expert', 'ExpertPlus']",1zVsw1SqQKgtzE4aqmE8nE,Idol,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,"['j-pop', 'japanese teen pop']",Idol,2023-05-26,album,213233.0,0.482,0.955,1.0,-2.626,0.0,0.119,0.147,0.0,0.406,0.834,165.512,4.0,65.0,https://beatsaver.com/maps/3783d,http://open.spotify.com/track/1zVsw1SqQKgtzE4aqmE8nE,True,True,0.7669999999999959,True,22,1,0.8638,2023-11-27
2577,6564c7f81be3855e44ccb6b0,37839,MCM - Doomsday,Vruzzen,Coconut925,4334330,218.0,False,2023-11-26T04:05:48.734625Z,"['speed', 'rock', 'video-game-soundtrack']",['ExpertPlus'],7EQvdUJqZ2i7SWvSB2VqGA,Doomsday,MF DOOM,2pAWfrd7WFF3XhVt9GooDL,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'instrumental hip hop']",Operation: Doomsday (Complete),1999-10-19,album,298053.0,0.856,0.84,6.0,-7.736,0.0,0.334,0.0973,0.0,0.0773,0.792,95.416,4.0,76.0,https://beatsaver.com/maps/37839,http://open.spotify.com/track/7EQvdUJqZ2i7SWvSB2VqGA,False,True,80.053,False,0,0,0.5,2023-11-27
2578,6564c7f81be3855e44ccb6b1,37838,Feddy,Freddy Fazbear,HoboSam_,167435,13.0,False,2023-11-26T03:49:28.615314Z,['none'],['ExpertPlus'],6QIhSG6DVA5gDDOihZpjH3,He's a Scary Bear,Fandroid!,1ugK8Asl9rFTv6ehF9puwv,"['otacore', 'pixel']",He's a Scary Bear,2016-12-19,album,118554.0,0.808,0.0677,0.0,-24.872,0.0,0.0419,0.158,4.77e-05,0.0691,0.837,83.008,4.0,43.0,https://beatsaver.com/maps/37838,http://open.spotify.com/track/6QIhSG6DVA5gDDOihZpjH3,False,False,105.554,False,1,0,0.6129,2023-11-27
2579,6564c7f81be3855e44ccb6b2,37834,333,ENERDROYD,s3ismicyt,174104,179.0,False,2023-11-26T18:39:19.221307Z,"['balanced', 'electronic', 'dubstep', 'accuracy']",['Hard'],2I8rzqNUT1G5rI1XPzzUjw,333,Enerdroyd,0VzpEneoKQF8YEJ3QSKby6,[],Factory Dwellers EP,2023-05-18,album,180413.0,0.596,0.945,6.0,-0.14,1.0,0.226,0.186,0.272,0.322,0.288,72.501,4.0,0.0,https://beatsaver.com/maps/37834,http://open.spotify.com/track/2I8rzqNUT1G5rI1XPzzUjw,True,True,1.413000000000011,True,0,0,0.5,2023-11-27
2580,6564c7f81be3855e44ccb6b3,37832,inferno (Short Ver.),Chihaya Kisaragi & Yukiho Hagiwara,kagepoyo,4354981,104.0,False,2023-11-26T03:23:27.204067Z,"['video-game-soundtrack', 'j-pop']","['Expert', 'ExpertPlus']",72sMDeMdtl0Kb7hFOqorzJ,Inferno,BLP KOSHER,6w60ExNMjs0gd4ioh7GMRI,[],Inferno,2022-10-12,album,158171.0,0.776,0.473,2.0,-11.077,1.0,0.307,0.0179,5.94e-05,0.111,0.293,169.857,4.0,50.0,https://beatsaver.com/maps/37832,http://open.spotify.com/track/72sMDeMdtl0Kb7hFOqorzJ,False,True,54.17099999999999,False,7,1,0.7392,2023-11-27
2581,6564c7f81be3855e44ccb6b4,37830,Stuck,Cripplingg,spinposts,4341006,240.0,False,2023-11-26T15:57:49.590309Z,"['balanced', 'dubstep', 'tech']",['ExpertPlus'],4xPjvOUA4PCe4H8Mq0LLv5,Stuck,Cripplingg,6Uabxqwzp8MZPLDSQwOpje,"['dubstep', 'gaming dubstep', 'riddim dubstep']",SUCKS,2021-01-08,album,238832.0,0.582,0.913,2.0,-0.909,1.0,0.142,0.00424,0.0212,0.137,0.135,74.913,4.0,15.0,https://beatsaver.com/maps/37830,http://open.spotify.com/track/4xPjvOUA4PCe4H8Mq0LLv5,True,True,1.1680000000000064,True,4,0,0.75,2023-11-27
2582,6564c7f81be3855e44ccb6b5,3782f,Monster,Yoasobi,DiscoBaIIerz,4308508,206.0,False,2023-11-26T02:33:23.926644Z,['none'],['ExpertPlus'],6MWSM29PKOAyGPl2Xtnt1j,Monster,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,"['j-pop', 'japanese teen pop']",E-SIDE,2021-11-12,album,205355.0,0.602,0.882,1.0,-2.75,1.0,0.138,0.0795,0.0,0.267,0.76,170.004,4.0,54.0,https://beatsaver.com/maps/3782f,http://open.spotify.com/track/6MWSM29PKOAyGPl2Xtnt1j,True,True,0.6450000000000102,True,24,0,0.9009,2023-11-27
2583,6564c7f81be3855e44ccb6b6,3782e,Buggie Running Beeps 01,Keiichi sugiyama,umeko,101401,353.0,False,2023-11-26T10:41:10.061625Z,['none'],['ExpertPlus'],4Fl7ZFUSE5N7Gx6x9qLKEr,Buggie Running Beeps 01 <area 01>,Keiichi Sugiyama,7DsXI82UA7ozvjTHZmqvWJ,[],Rez Infinite Original Soundtrack,2017-10-11,album,350880.0,0.513,0.983,6.0,-5.221,0.0,0.054,0.000296,0.863,0.0986,0.536,139.981,4.0,18.0,https://beatsaver.com/maps/3782e,http://open.spotify.com/track/4Fl7ZFUSE5N7Gx6x9qLKEr,True,True,2.1200000000000045,True,8,0,0.8189,2023-11-27
2584,6564c7f81be3855e44ccb6b7,3782d,Seikai Fuseikai,CIVILIAN,Crystal-Sirens,4326650,91.0,False,2023-11-26T01:55:37.943619Z,"['anime', 'j-rock', 'balanced', 'accuracy']",['Expert'],1WyTIRXPtJzYun8Fsc6Or1,正解不正解,CIVILIAN,0b2o5veg0MfvF2e11AWfaZ,['anime'],灯命,2021-06-02,album,250853.0,0.47,0.865,5.0,-3.558,0.0,0.0646,0.000119,0.000298,0.113,0.483,102.914,4.0,42.0,https://beatsaver.com/maps/3782d,http://open.spotify.com/track/1WyTIRXPtJzYun8Fsc6Or1,True,False,159.853,False,5,0,0.7732,2023-11-27
2585,6564c7f81be3855e44ccb6b8,3782a,Zurui yo Zurui ne,=LOVE,kikaeaeon,4285107,286.0,False,2023-11-26T00:51:16.649393Z,['j-pop'],['ExpertPlus'],0mroZpkPUWXB94e49CXkTZ,love,Zizu Producer,13feO5BBxuo11j1OYoyxnv,[],love,2023-09-09,album,147375.0,0.742,0.441,5.0,-8.23,0.0,0.0424,0.318,0.0083,0.0828,0.677,80.009,4.0,39.0,https://beatsaver.com/maps/3782a,http://open.spotify.com/track/0mroZpkPUWXB94e49CXkTZ,False,False,138.625,False,4,0,0.75,2023-11-27
2586,6564c7f81be3855e44ccb6b9,37829,My Voice Is For You,=LOVE,kikaeaeon,4285107,243.0,False,2023-11-26T00:50:24.170867Z,['j-pop'],['ExpertPlus'],45C0XjnUH6japeb4fDtUR7,All For You,FUKI,3cKOFDKcBvoPvxfkzErvdc,['japanese r&b'],IN LOVE,2018-12-05,album,73133.0,0.301,0.177,8.0,-11.766,1.0,0.0301,0.729,0.00205,0.275,0.133,138.333,4.0,1.0,https://beatsaver.com/maps/37829,http://open.spotify.com/track/45C0XjnUH6japeb4fDtUR7,False,False,169.86700000000002,False,5,0,0.7732,2023-11-27
2587,6564c7f81be3855e44ccb6ba,37827,もしも命が描けたら,YOASOBI,OTG,169207,199.0,False,2023-11-26T00:33:59.004422Z,"['j-pop', 'tv-movie-soundtrack', 'dance-style']",['Expert'],5WYTSyhKonzQZ3hu14LNr6,もしも命が描けたら,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,"['j-pop', 'japanese teen pop']",THE BOOK 2,2021-12-01,album,201626.0,0.698,0.795,10.0,-4.516,0.0,0.0337,0.175,0.000752,0.158,0.356,99.987,4.0,57.0,https://beatsaver.com/maps/37827,http://open.spotify.com/track/5WYTSyhKonzQZ3hu14LNr6,True,True,2.6260000000000048,True,6,1,0.7189,2023-11-27
2588,6564c7f81be3855e44ccb6bb,37828,weeza,Weezer,1nefario,4278239,26.0,False,2023-11-26T00:30:30.826377Z,['none'],['ExpertPlus'],4Z59a9hIn8EMsni3OiqGso,Think Fast (feat. Weezer),Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,"['alternative pop rock', 'pov: indie']",Sunburn,2023-07-07,album,222839.0,0.538,0.452,2.0,-7.994,1.0,0.0462,0.368,2.26e-05,0.0635,0.209,168.102,4.0,68.0,https://beatsaver.com/maps/37828,http://open.spotify.com/track/4Z59a9hIn8EMsni3OiqGso,False,False,196.839,False,0,0,0.5,2023-11-27
2589,6564c7f81be3855e44ccb6bc,37826,Razzmatazz,I don't know how but they found me,Veemoling,173834,261.0,False,2023-11-26T00:25:46.391522Z,['none'],['Expert'],5vRXG939KMWdIPdLRYo9kw,New Invention,I DONT KNOW HOW BUT THEY FOUND ME,0Raaw7kr1Vzat4ZvHzjsJR,"['alt z', 'pov: indie']",RAZZMATAZZ,2020-10-23,album,191593.0,0.489,0.854,0.0,-3.03,1.0,0.079,0.00842,4.06e-06,0.091,0.763,180.138,4.0,59.0,https://beatsaver.com/maps/37826,http://open.spotify.com/track/5vRXG939KMWdIPdLRYo9kw,False,False,69.40700000000001,False,0,0,0.5,2023-11-27
2590,6564c7f81be3855e44ccb6bd,37825,The [BITCRUSHER],A64,railzen,66340,164.0,False,2023-11-26T13:14:18.013604Z,"['balanced', 'electronic', 'indie']","['Expert', 'ExpertPlus']",6jO4hIq5R81hMYgOBGqqfo,Bitchcraft,Jax,7DQYAz99eM3Y5PkP9WtUew,['gen z singer-songwriter'],Bitchcraft,2020-10-28,album,194500.0,0.566,0.687,0.0,-5.187,1.0,0.344,0.371,4.68e-06,0.179,0.676,157.987,5.0,43.0,https://beatsaver.com/maps/37825,http://open.spotify.com/track/6jO4hIq5R81hMYgOBGqqfo,False,False,30.5,False,2,0,0.6771,2023-11-27
